ID,지역코드,이름,주소,위도,경도,개요,영업시간,대표메뉴,이미지
1520,22,대가식당 1호점,경상남도 합천군 삼가면 일부3길 8,35.4109021934,128.1246499551,"대가식당은 저렴한 가격에 국내산 한우를 맛볼 수 있는 식육식당으로 등심, 안심, 양지, 앞다리, 뒷다리, 사태 등 싼 가격으로 별도 포장 구매가 가능하여 각 가정에서도 신선한 고기를 즐길 수 있다. <br>",11:00 ~ 19:00,한우생고기,http://imgnews.naver.net/image/5217/2013/06/03/13701746262091_59_20130603001902.jpg
1521,22,부자돼지,경상남도 합천군 합천읍 옥산로 84,35.5678851862,128.1642867016,"두툼한 통삼겹살에 칼집을 내어 익힌 모습이 꼭 꽈배기 모습과 같아 꽈배기 통삼겹살이라 불리는 삼겹살 전문점으로 모든 음식을 직접하며, 조미료를 사용하지 않는다고 한다. <br>",11:30 ~ 21:30,꽈배기 통삼겹,https://g-grafolio.pstatic.net/20191125_144/1574655413826ANagN_JPEG/piggy2.jpg?type=w896_4
1522,22,삼일식당,경상남도 합천군 가야면 치인1길 19-1,35.7915223812,128.0871318993,"자연산 송이국 정식이 일품인 곳으로 자연 송이향이 가득하다. 또한 장아찌과 더덕구이, 갈치구이 등 다양한 요리를 맛볼 수 있는 곳이다. 방문객 및 여행자들을 위해 연중무휴 운영한다.<br>",08:00 ~ 18:00,송이버섯국,http://post.phinf.naver.net/MjAxODA0MjRfMTM5/MDAxNTI0NDk5MTQ4MTc3.9oxvg1KWJ-iEcb1L5KHqwnzPUpYrxixDBo855CmvMzQg.EXC26U_2L16qFtyj2gYwsU9jy1pH9nnlXHaoEUOS5bMg.JPEG/InIVGvwuSIXREcvOYdF0EATSxvro.jpg
1523,22,삼가대가식육식당,경상남도 합천군 삼가면 삼가중앙길 24-5,35.4131296847,128.1226722915,"삼가시장 가운에 자리를 잡고 있고, 대를 이어 장사하고 있는 소고기전문 식육식당이다. 삼가대가식육식당은 일정한 양을 숙성시켜 최고의 맛이 되었을 때에 판매한다. 그리고 그 정해진 양이 다 판매가 되고 나면 시간과 상관없이 그날의 영업을 종료한다.<br>",평일 11:00  ~ 18:30 / 11:00  ~ 17:30 (주말은 재료 소진시까지),한우생고기,http://imgnews.naver.net/image/5217/2013/06/03/13701746262091_59_20130603001902.jpg
1524,22,대산식육식당,경상남도 합천군 삼가면 삼가1로 104,35.4131658108,128.1237166432,"대산식육식당은 경상남도 합천군 삼가에 있는 한우 전문점이다. 한우 소고기 모듬, 육회, 된장을 저렴한 가격에 맛볼 수 있으며, 별도 포장 판매도 가능하여 필요한 고기(구이모듬, 양지, 국거리, 불고기용, 사골, 족, 꼬리, 떡갈비)를 직접 확인 후 구매할 수 있다.",08:00 ~ 21:00<br />※ 전화문의 요망,한우 소고기 모듬,http://imgnews.naver.net/image/5027/2021/09/29/0000043693_006_20210929080203388.jpg
1525,22,뚝배기가든식당,경상남도 합천군 가야면 치인1길 13-11,35.7909724541,128.087709641," 해인사 인근에 위치한 뚝배기식당은 산채 정식이 한 상 가득한 식당으로 다양한 나물과 버섯 볶음, 더덕구이를 맛볼 수 있다. <br>",09:00 ~ 19:00,산채특정식,http://post.phinf.naver.net/MjAyMTEyMzBfNjQg/MDAxNjQwODQ0MjExNzE2.-Cb5P5dmhk3-b4SI9jEzID6EJRf3B3xESqc-Cw47Z-Ig.XsfOJ9rLYtFckpS0QkMDBOy9KCq11DK6HVChDgBKMEog.JPEG/IfWRq2a-iaB7whVhQf3qfXHq3FUI.jpg
1526,22,백운식당,경상남도 합천군 가야면 치인1길 13-23,35.7905586106,128.0876207713,"※ 영업시간 08:00 ~ 22:00

백운식당은 2대에 걸쳐 50년 전통을 지닌 음식점으로, 합천지역 특산물을 이용한 대장경 밥상을 제공한다. 대장경 밥상은 지난 2011년 고려의 팔만대장경이 간행된 지 천년이 되던 해를 기리기 위해 개최된 '대장경 천년 세계 문화 축전'을 위해 개발된 메뉴이다. 대장경 밥상은 도토리묵과 버섯, 각종 나물과 달래 부추 비빔장으로 비벼내는 도토리비빔밥과 해인사 일원에서 생산되는 산채나물, 버섯으로 만든 요리들이 제공되는 채식나물밥상, 자연산 송이버섯으로 만든 신선로와 소고기 육전, 칡물로 찐 흑돼지 수육으로 풍성한 상차림을 제공하는 대장경 한정식으로 구성되어 있다. 이러한 대장경 밥상은 합천지역의 별미로 합천 지역에서 단 두 곳의 식당에서만 맛볼 수 있는데, 그중 한 곳이 백운식당이다.",08:00 ~ 22:00,대장경한정식,https://ldb-phinf.pstatic.net/20200212_144/1581498890777aM0Am_JPEG/O5c8cctnPOtxEFnyY87KHLMG.jpeg.jpg
1527,22,해인사 삼성식당,경상남도 합천군 가야면 치인1길 24-3,35.7920723179,128.0870541138,"해인사 삼성식당은 해인사 상가 단지 내에 있는 70년 전통의 산채한정식 전문 음식점으로 재료를 직접 키워서 요리한다. 산채한정식뿐만 아니라 닭백숙이나 닭볶음탕도 맛볼 수 있는 곳으로 한정식의 경우에는 다양한 나물과 더덕구이, 도토리묵까지 다양한 맛을 느낄 수 있는 음식점이다. 해인사 삼성식당은 전통 한정식 음식점이다.",12:00 ~ 19:00,산채한정식,http://post.phinf.naver.net/MjAxNzExMTdfMjk2/MDAxNTEwODk0ODU5NjAx.9AzwEPwY3NnE9j6jCFi55X0zq2_M8r3grv1jRQzp0Esg.mVK7Qaq9JNwpVHcZ1I1t_Z_ngmyH5TJwHxB8R5Bp23Ig.JPEG/IUZFrepVb83d_SxrJCeRdaGPbaME.jpg
1528,22,오리오리식당,경상남도 합천군 합천읍 남정길 49,35.5654269901,128.1565096743,"오리오리식당은 100% 국내산 재료만을 사용하며, 조미료 사용을 하지 않는 음식점이다.",10:00 ~ 22:00,오리 모듬,http://c2down.cyworld.co.kr/download?fid=64223a3a15d06660a81f3a6305461f2e&name=DSC_5091.jpg
1529,22,원조할매추어탕,경상남도 합천군 합천읍 옥산로 62,35.5682212195,128.1620868857,"합천 시내에 있는 원조할매추어탕이다. 시원하고 맛있는 추어탕은 신선한 재료와 정갈한 음식으로 제공되며, 포장도 가능하다.",10:00 ~ 21:00,추어탕,https://ldb-phinf.pstatic.net/20201205_112/1607152614433mzPWT_JPEG/BSmJJBp4Yk4aMQt-ZnnKqE1N.JPG.jpg
1530,22,합천읍내순한우,경상남도 합천군 합천읍 핫들1로 19,35.5699099602,128.1644477434,"합천읍내순한우는 1968년부터 50년째 대를 이어가는 맛집으로 국내산 한우와 국내산 돼지고기를 제공하며, 특히 곰탕 등은 직접 끓여 제공한다.",11:00 ~ 22:00,한우 생고기,http://post.phinf.naver.net/MjAxODA0MDNfMjI3/MDAxNTIyNzUyODQ1NzE1.FQ1OUPEnHf1U2TDoMzIZb1ptFoosK_CVjyBRw06lfzQg._Pgr1WE9r4vd5C-YvmJOXGDcRe7OfdP-tTKXbAAUFQEg.JPEG/ICUaQKkZqRFqY03002D5ZaSYbvpw.jpg
1531,22,새길한우명가,경상남도 합천군 합천읍 동서로 53,35.5671379418,128.1583983511,"새길한우명가는 소고기를 전문으로 하는 식당으로 갈빗살, 등심, 안창살을 전문으로 판매하고 있다. 돌판에 굽는 고기와 식사 시 나오는 된장의 맛이 일품이다.",11:30 ~ 21:00 (평일 브레이크타임 14:00 ~ 17:00),한우모듬,https://ldb-phinf.pstatic.net/20210809_35/1628494908894mrhSA_JPEG/kCix8I5EpLmwf7UfHEYlJ9NG.jpg
1532,22,약천메기탕,경상남도 합천군 합천읍 강변로 35,35.5724096821,128.1646948766,"약천메기탕은 매일 아침 달인 약물로 육수를 만들어 메기 특유의 흙냄새와 비린내가 나지 않고 즉석에서 잡은 메기만을 사용하여 신선하다. 약천메기탕은 합천군 모범 업소로 지정되었고, 2013년 3월에는 한국 외식업 중앙회 경남 지회로부터 표창 수여도 하였다.<br>",11:00 ~ 21:00,약천메기탕,https://img.siksinhot.com/place/1527386095785126.jpg
1533,22,연꽃인연,경상남도 합천군 삼가면 소오길 40-7,35.4095272273,128.117889475,"연꽃 인연은 꽃으로 둘러싸인 전통 한옥 찻집이다. 연꽃 인연의 발효효소 장독에는 오미자, 매실, 연꽃 등을 발효시켜 차의 재료로 이용하고 있으며, 직접 담근 간장과 된장 및 효소들은 별도로 구매할 수 있다. 또한, 민박이 가능한 한옥도 있으며, 단체손님의 위한 한옥 체험관도 있어 예약 뒤 철학과 교수인 사장님의 인문학 강의를 들을 수 있다.",10:00 ~ 20:00 (전화문의),연꽃인연 약차,https://ldb-phinf.pstatic.net/20160121_255/1453346727005uHnSS_JPEG/176071525545399_9.jpg
1534,22,중앙식육식당,경상남도 합천군 합천읍 충효로 81,35.5676379343,128.1610758795,합천에서 생산되는 신선하고 좋은 육질의 돼지고기를 엄선하여 보다 품질 좋은 음식을 제공한다.,11:00 ~ 21:00,돼지국밥 / 삼겹살,http://post.phinf.naver.net/MjAyMDEyMThfMzMg/MDAxNjA4MjU5MTAxNDU0.amhBRVZNpi4IgIWhS05L7CLYltmNCBlEfjsLroUwV6sg.PAhGouWpMMbM3Hnd9IOaZvhCO-JRyEO4l3IeqC6G6KQg.JPEG/I43JIkj5zs7WFjfVa07ws7yFHHhE.jpg
1535,22,3.3국밥,,35.5613468614,128.1545988416,"3.3국밥은 전통식 가마솥으로 끓여낸 국밥을 제공하는 곳이다. 수육과 김치, 그리고 국밥 한 그릇, 아삭한 깍두기와 가마솥 국밥을 맛볼 수 있다. <br>",10:30 ~ 21:00,"돼지국밥,수육",https://img.siksinhot.com/place/1413958292591494.jpg
1536,22,합천명품돼지,경상남도 합천군 합천읍 남정길 82,35.5680850422,128.157576176,합천명품돼지는 합천의 토종 흑돼지만을 제공하는 음식점이다. 음식점 인근에 돼지 직판장이 있어서 신선한 돼지고기를 맛볼 수 있다. <br>,,쪽갈비찜,https://ldb-phinf.pstatic.net/20220428_49/1651133276957aBThF_JPEG/20220428_170651.jpg
1537,22,합천명품토종흑돼지전문점,경상남도 합천군 가야면 가야시장로 106,35.7640375481,128.1393169266,합천명품토종흑돼지전문점은 명품 토종 흑돼지를 맛볼 수 있는 곳이다. 특제소스에 찍어먹는 토종 흑돼지와 부드러운 육질과 양념의 한방쪽갈비 등을 제공한다. <br>,09:30 ~ 22:00,삼겹살,https://topopentile1.tmap.co.kr/tms/1.0.0/hd_tile/15/28047/19874.png?bizAppId=14ad4467-ceb7-46e8-a21c-87ae55c52a22?v=Release1.18.25&version=20220406
1538,22,합천호새터식당,경상남도 합천군 봉산면 서부로 4270-10,35.6228656258,128.0398850728,"※ 영업시간 11:00 ~ 20:00

합천호새터식당은 싱싱한 민물고기와 함께 곁들어지는 신선한 채소로 메기 요리 및 붕어 요리를 제공한다.",11:00 ~ 20:00,붕어곰탕 / 메기찜,http://imgnews.naver.net/image/225/2007/02/12/AKR20070212036600805_00_i.jpg
1539,22,합천호토속식당,경상남도 합천군 봉산면 서부로 4270-12,35.6229295088,128.0399517318,"자연산 민물고기 위주로 쏘가리, 장어, 빠가사리, 꺽지, 메기, 붕어, 잡어탕까지 얼큰한 매운탕을 제공한다.<br>",,쏘가리 회 매운탕,https://ldb-phinf.pstatic.net/20200410_137/1586495696084WQVDw_JPEG/_Kjk9kblzeOIUXN1tveZSitR.jpg
1540,22,행복가든,경상남도 합천군 합천읍 남정길 14-11,35.5623356848,128.1571430353,행복가든은 두꺼운 고기에 칼집을 내어 굽는 방식으로 고기를 제공하여 일반고기보다 육질이 부드러운것이 특징이다. 특제 고추 다진 양념과 같이 맛보는 것이 좋다. <br>,12:00 ~ 21:00,소갈비살,https://ldb-phinf.pstatic.net/20210121_145/1611198463168iVgqz_JPEG/UvzWWkV-0BnzQrKvOhHPpiSH.jpg
1541,22,해인가든식당,경상남도 합천군 가야면 치인1길 20,35.7916668122,128.0872874376,"해인가든식당은 합천사 바로 앞에 위치한 사찰음식전문식당이다. 버섯전골과 산채 전문 식당으로 여러 가지 산나물과 버섯을 맛볼 수 있으며, 인근 도로 위에 그려진 출렁다리 그림과 봄에 가면 화려하게 핀 라일락 꽃을 함께 감상할 수 있다.",09:00 ~ 20:00,산채한정식,http://post.phinf.naver.net/MjAyMTEyMzBfNjQg/MDAxNjQwODQ0MjExNzE2.-Cb5P5dmhk3-b4SI9jEzID6EJRf3B3xESqc-Cw47Z-Ig.XsfOJ9rLYtFckpS0QkMDBOy9KCq11DK6HVChDgBKMEog.JPEG/IfWRq2a-iaB7whVhQf3qfXHq3FUI.jpg
1542,22,황태마을,경상남도 합천군 대병면 회양관광단지길 28-10,35.5253262758,128.0188895386,"※ 영업시간 11:00 ~ 20:30

황태마을에서는 해독작용이 뛰어난 황태를 이용한 찜과 구이, 매운탕 등 여러 가지 황태요리를 맛볼 수 있다. 강원도 황태와 농부에게 직접 사들인 배추와 재료 등을 이용하기 때문에 자연 그대로의 요리를 맛볼 수 있다.",11:00 ~ 20:30,황태구이,https://mp-seoul-image-production-s3.mangoplate.com/406715/960570_1572688715433_4055
1543,22,적사부,경상남도 합천군 합천읍 동서로 74,35.56714631,128.1603509564,"합천읍에 위치한 적사부는 중화요리 4대 문파의 적림길 셰프가 운영하는 중화 음식점이다. 적림길 셰프는 약 40여 년의 중화요리 경력으로 자신만의 노하우를 살린 광동&사천요리가 특기이다. 짜장, 해물우동, 쇠고기탕면, 삼겹살탕면 등을 판매하며 그중 달인탕수육이 가장 인기가 좋다.<br>",11:00 ~ 20:00(라스트 오더 19:30),짜장면,https://live.staticflickr.com/566/20754012758_d7726f2c8a_b.jpg
1544,22,카페그꽃,경상남도 합천군 대양면 동부로 21-10,35.5564364947,128.1651480449,"카페그꽃은 황강 레포츠공원 주차장 입구에 위치해있다. 카페 내에 드라이플라워와 선인장, 공예품들이 전시되어 있어 아늑한 분위기와 함께 바로 앞에 황강이 보여 좋은 전망을 자랑하고 있다.<br>",10:00 ~ 22:00,카페사이공,http://post.phinf.naver.net/MjAxODA1MDNfMjg3/MDAxNTI1MzU4NTc4MzI5.UKKsW8IjJrsAlL9fJ68vKzjCAUFNZq3TkYkC-VfVe-8g.iwYgDI4t7pnc_015XqYXIYnbED-17057MsnEcBmJN7og.JPEG/IBZthMDKJR1jmfN53CB_08rLTPyY.jpg
1545,22,카페플로라,경상남도 합천군 대병면 합천호수로 89,35.5246431553,128.0264694443,"합천호를 끼고 자리한 카페 플로라는 시원스러운 전망이 특징이다. 파릇파릇한 잔디밭과 파란색 파라솔, 노란 벽돌 건물이 싱그러운 분위기를 자아낸다. 안으로 들어서면 카페 내부는 알록달록한 소품과 따스한 분위기의 조명, 다채로운 색깔의 꽃으로 꾸며졌다. 커피와 과일주스, 에이드 같은 음료 외에도 와플이나 허니 브레드, 케이크 같은 베이커리류도 맛볼 수 있다. 카페 플로라에서 가장 인기 있는 공간은 야외 테라스. 드넓은 푸른 호수와 섬처럼 떠 있는 육지가 눈은 물론 마음마저 편안하게 만들어준다. 아름다운 풍경을 액자처럼 연출한 포토존도 카페 플로라의 매력을 더한다.",10:30 ~ 21:00,아메리카노,https://ldb-phinf.pstatic.net/20190615_265/1560609177216IJM9r_JPEG/tgk2k4BTJGmc0mIWPs4-02Pp.jpg
1546,22,솔밭쉼터식당,경상남도 합천군 가야면 가야산로 1135,35.7644458229,128.1386169772,"합천 해인사와 대장경 테마파크 인근에 위치한 식당으로, 대표 메뉴인 각사 생약채 비빔밥을 상표 등록하고 판매하는 곳이다. 고사리와 산채나물에 인삼, 더덕, 도라지, 파프리카 등이 들어간 것이 특징으로, 건조 조리된 밥 등 4건으로 상표등록이 되어 있다. 비빔밥을 주문하면 여러 가지 반찬과 함께 된장찌개도 곁들여 나온다. 비빔밥은 2인분부터 주문이 가능하다. 우리 콩으로 만드는 청국장, 순두부, 촌두부 등을 맛볼 수 있고, 두부 버섯전골과 파전 같은 메뉴도 있다.",09:00 ~ 19:00,생약채비빔밥,https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=5da6288b-315f-4e67-ad1a-3a80f037d6e2
1547,22,합천가야밀면,경상남도 합천군 동서로 92-13,35.5661520094,128.1621313819,합천에서 밀면 맛집으로 유명한 곳이다. 좋은 재료를 듬뿍 넣고 끓인 육수를 1년 이상 숙성시킨 것이 맛의 비법이라고 한다. 물같은 비빔밀면이 대표메뉴이다.,11:30-19:00(16:00-17:00브레이크타임),밀면,https://ldb-phinf.pstatic.net/20190907_18/1567839253147znJfR_JPEG/T4SD90IfxD90Sf3kRNg63b0x.jpg
1548,22,고조선,경상남도 합천군 가야산로 1320,35.7759609978,128.1282509128,고조선은 해인사로 올라가는 길에 있는 찻집이다. 잔잔한 클래식 음악이 흘러나오는 아늑한 카페에서 정갈하고 소박한 음식을 맛볼 수 있다.,,쌍화차,http://www.gasengi.com/data/cheditor4/1806/8814a6d2d1262809097437df2595fe2c_eddz6S51AFaeAz638jmXaUG.jpg
1549,22,주원장,경상남도 합천군 동부로 1255,35.5562801443,128.2741579008,주원장은 경남 합천군 초계면에 위치한 중식당이다. 신선한 재료로 만든 다채롭고 화려한 요리를 맛볼 수 있다.,매일 10:00~20:00,자장면,https://dbscthumb-phinf.pstatic.net/4094_000_1/20170421142540768_77XRRYUL3.jpg/he39_0916_i2.jpg?type=m4500_4500_fst_n
1550,22,삼가식육식당,경상남도 합천군 삼가면 일부5길 14,35.4133157901,128.1235527647,쇠고기를 저렴하게 먹을 수 있는 타운형 식당이 전국에 몇 군데 있다. 그중 합천군의 삼가면에 있는 한우 고기타운은 작은 시골 면 소재지에 10여 곳이 넘는 식당들이 밀집해 있다. 이곳의 식당 중에서 삼가식육식당은 장사가 제법 잘 되는 곳으로 꼽힌다. 이 식당의 특징은 기본적으로 정육점을 겸하고 있어서 포장해서 갈 수도 있고 한우 모둠 구이를 저렴하게 구워 먹을 수도 있다. 그래서 밑반찬은 간단하다. 고기구이에 필요한 쌈과 양념 정도만 제공되고 식사를 시키면 추가로 기본 반찬이 몇 가지 나온다. 고기는 가스 불로 달군 돌판에 고기를 구워 먹는 방식인데 빠르게 먹을 수 있고 깔끔하다. 마무리는 구워 먹었던 불판에 소고기가 들어간 된장찌개로 마무리하면 잘 먹었다는 생각이 든다. 돼지고기도 팔지만 찾는 사람은 거의 없어 보인다.,"월~토 11:00 - 19:00, 일요일만 16시",한우모듬구이,https://ldb-phinf.pstatic.net/20201018_265/1602991504352tis9x_JPEG/8dNEMHlAz_EhB44tttu68eF9.jpg
1551,22,태영한우,경상남도 합천군 삼가1로 102 태영한우,35.4134018877,128.1233194495,합천군에 위치한 소고기구이집이다. 내부 인테리어가 깔끔하며 가격이 저렴한 편이다.,11:00 ~ 19:30,한우모듬 / 육회,http://imgnews.naver.net/image/5181/2020/06/05/0001776206_001_20200605172609168.jpg
1552,22,카페 모토라드,경상남도 합천군 합천호수로 525,35.5444275199,128.0537942855,"오토바이 라이더들의 성지로 유명한 카페 모토라드 합천.
광장처럼 넒은 주차공간, 각종 편의시설과 카페, 편의점, 캠핑장까지 두루두루 갖추고 있는 만남의 장소이다.
BMW Motorrad Korea와 함께하는 카페 모토라드 합천은 내부에 다양한 바이크와 보트, 캠핑용 트레일러 등이 전시되어 라이더가 아닌 일반 방문자에게도 보는 재미가 쏠쏠하다.",09:00 ~ 19:00,순우유 팥빙수 / 디저트,http://imgnews.naver.net/image/5015/2019/02/28/0000144551_001_20190228101602194.jpg
1553,22,부산식당,경상남도 합천군 가야면 치인1길 8,35.7917751548,128.0884873286,"고려 팔만대장경으로 유명한 경남 합천의 해인사로 가는 길엔 절밥을 체험하기 위해서인지 산채나물을 주재료로 한 음식점들이 많다. 그중 부산식당은 산채정식과 비빔밥, 더덕요리 등을 전문으로 하는 집이다. 주메뉴이기도 한 산채특정식은 특별히 가공하지 않은 음식이기 때문에 패스트푸드는 아니지만 음식이 테이블까지 나오는 시간이 짧아 많은 사람들이 쉽게 찾는 메뉴이다. 특히나 산채특정식에는 아삭아삭한 더덕요리, 고소한 맛이 입안 가득한 취나물, 쌉쌀달콤한 다래순 등 많은 산나물을 충분히 즐길 수 있다.<br>",08:00 ~ 19:00,산채특정식,https://ldb-phinf.pstatic.net/20160121_152/1453346090331h3JBs_JPEG/176071524468151_12.jpg
1554,23,동백식당,경상남도 하동군 화개면 화개로 17,35.1899821287,127.6233387415,"화개장터 옆의 화개버스터미널 뒤편엔 50여 년의 전통을 자랑하는 동백식당이 있다. 간판에서부터 각종 방송을 탄 흔적들이 보인다. 실내 곳곳 역시 방송에 출연한 사연들로 가득하다. 아마 그 방송을 보고 더 많은 사람들이 찾아왔으리라. 실내에 걸린 동백식당의 역사를 찬찬히 들여다보니, 1969년 당시 쓰러질 듯 아주 작은 식당 사진이 보인다. 오래된 식당임에 틀림없다.
이곳 동백식당의 주인장은 아버지의 가업을 물려받아 어렸을 때부터 섬진강에서 참게잡이를 했다고 한다. 현재 화개지역에서 참게잡이 허가권은 동백식당이 유일하다고. 동백식당의 자랑거리인 참게탕은 민물과 바닷물이 교차하는 섬진강 참게를 이용해 그 맛이 담백하고 구수하다. 이곳 참게탕의 비법은 특별한 육수를 쓰지 않고, 참게만 넣고 푹 끓인 후 고추장으로 양념을 한다는 것. 다른 곳은 고춧가루를 쓰기도 한다는데, 동백식당에서는 잘 숙성된 고추장만 사용한다. 그 얼큰하고 시원한 맛이 실로 일품이다.
참게탕 외에도 하동의 명물, 재첩으로 만든 음식도 별미. 재첩국의 맑은 국물은 가슴 속까지 시원하게 해준다. 숟가락엔 굵은 재첩이 알알이 잡힌다. 하동에서도 가장 좋은 재첩을 공수 받기 때문에 알이 크고 맛도 좋다. 동백식당의 맛은 주인장의 어머니 조정순 씨로부터 비법을 전수받았다고 한다. 그리고 지금의 안주인도 시집을 온 후 시어머니에게 비법을 전수받았다고. 주방장 또한 20년의 세월을 함께 해온 터라 손맛이 베테랑이다. 장인정신을 바탕으로 대대손손 가업을 이어온 동백식당은 앞으로도 자녀들에게 물려주어 대를 잇게 할 생각이다.",08:00~20:00,참게탕 / 은어회 / 재첩회,https://ldb-phinf.pstatic.net/20191223_285/1577093275535RUKN0_JPEG/qe0RQjSSf0QUx07xIzb-nFzH.jpeg.jpg
1555,23,원조강변할매재첩회식당,경상남도 하동군 고전면 재첩길 286-1,35.0072694311,127.7870235287,원조강변할매재첩회식당은 경상남도 하동군 고전면 진도리에 있는 재첩요리 전문 음식점이다. 섬진강 맑은물에서 채취한 재첩 조개로 끓인 국과 회는 맛이 담백하고 간기능 강화와 숙취해소에 효과가 좋다.<br>,08:00 ~ 20:00,하동재첩국,http://tong.visitkorea.or.kr/cms/resource/76/1743076_image2_1.jpg
1556,23,혜성식당,경상남도 하동군 화개면 화개로 48,35.1925374193,127.6246552262,"화개장터에서 쌍계사 방면 맨 위쪽에 자리하는 혜성식당, 이 마을 출신의 주인이 25년째 꾸리고 있는 이곳은 한국관광공사에서 '깨끗하고 맛있는 집'으로 지정했고, 참게탕으로 향토음식 부문 '명인'으로 인정받았다. 하동녹차축제 때는 '으뜸 맛 향토음식점'에 선정되기도 했다. 이 집의 식재료는 하동이나 구례시장에서 사들이고, 단골 채소차를 이용한다. 김치는 밭에서 직접 재배한 배추와 무를 사용하고, 장류 역시 손수 집에서 담근다. <br>",09:00 ~ 20:00,"참게탕, 메기탕, 은어",https://ldb-phinf.pstatic.net/20200423_287/1587642254867MBoAU_JPEG/TIBNC16LuyocpUj9vE5sz0vz.jpeg.jpg
1557,23,동흥식당,경상남도 하동군 하동읍 경서대로 94,35.0645345134,127.7467561384,"하동 경찰서 근처의 화개 방향 쪽 3분 정도 도심의 대로변에 위치한 재첩국 전문식당이다. 재첩은 간 기능을 활성화해 피로를 풀어주고 원기를 회복시켜주는 효과가 있어 술국으로 널리 알려져 있다. 섬진강 자연산 재첩만으로 11년 요리 경력의 주인이 직접 요리하여 음식의 맛이 뛰어나다. 지리산 자락의 자연산 부초로 맛을 낸 재첩국은 향긋하고 그윽하며, 재첩만을 건져내어 초고추장과 갖은 채소로 버무려 무친 재첩회는 새콤달콤 씹는 맛이 일품이다. 섬진강을 배경으로 재첩을 재취하는 대형 사진을 액자로 제작하여 걸어놓아 볼거리를 제공한다.",08:30 ~ 19:30,재첩국,https://d2uja84sd90jmv.cloudfront.net/posts/uouKDIcXppEBgYmtt9867A/m.jpg
1558,23,단야식당,경상남도 하동군 화개면 석문길 2,35.2303834896,127.6438747765,"2km에 이르는 벚꽃길이 눈부시게 아름다운 쌍계사. 그 입구에 즐비한 맛집은 여행의 즐거움을 더한다. 단야식당도 그중의 하나이다. 지은 지 60년이 지난 한옥 건물을 개조하여 실내 인테리어가 고풍스럽다. 20년째 이 자리를 지키는 주인아주머니의 외모는 옆집 아주머니처럼 푸근하지만, 음식에 관한 한 자부심이 대단하다. 음식을 타박하는 사람에게 ""입에 음식을 맞추지 말고, 음식에 입을 맞춰라""라고 당부할 정도. 이런 주인의 자신감은 고스란히 음식 맛에 배어 나와 주변에서도 맛집으로 통한다고. 살짝 그 비결에 대해 물어보니 100% 자연산 재료만을 사용해 요리를 한 덕이란다. 특히 지리산에서 채취한 나물은 향이 진하고 맛이 좋다.<br /><br />이렇게 단야식당이 자연 재료만을 고집하는 이유는 따로 있다. 알레르기 체질인 주인 때문인데, 그는 시중에 파는 과자 하나만 먹어도 입안이 헐 정도란다. 그래서 화학조미료 없이 맛을 내는 방법을 연구하게 되었고, 자연스레 친환경 재료만 사용하게 되었다. 단야식당은 산채비빔밥 외에 사찰국수도 별미다. 찬 성질의 메밀과 따뜻한 성질의 들깨를 섞어 음식 궁합을 고려해서 만들었다. 사찰에서 일 년에 두 번, 수행 스님들의 영양식으로 제공되던 국수이기도 하다.<br>",10:00 ~ 19:00,산채비빔밥,"https://mp-seoul-image-production-s3.mangoplate.com/114722/904579_1552998668981_10012?fit=around%7C512:512&crop=512:512;*,*&output-format=jpg&output-quality=80"
1559,23,부흥재첩식당,경상남도 하동군 하동읍 경서대로 98,35.0646428418,127.7471810979," 이곳에 자리를 잡은 것은 5년 남짓이고 재첩국 장사를 한 지는 벌써 27년이다.
음식 솜씨 좋은 전라도 출신의 아내 김연자 씨를 만난 덕분이라는 최연국 사장. 입소문으로 사람들이 찾아오는 만큼 맛으로 승부하고, 그 맛을 변함없이 지켜가는 것이 목표다.<br />
동네 어촌계 사람들이 잡는 생재첩을 사서 김연자 씨만의 방법으로 끓여내고, 급랭해 대형 냉장고에 저장해두고 판다. 최 사장은 “재첩은 냉장고 장사나 다름없다”며, “얼마나 진한 맛을 내는지, 변함없는 맛을 내는 정성”이 중요하다고 말한다. 모든 찬은 직접 만드는데 배추밭을 가지고 있어 어지간한 푸성귀는 길러서 쓴다. 간장게장도 직접 담그는데 제철에 알이 밴 참게를 10번 달인 간장으로 담근다.<br />
재첩국을 시키면 반찬으로 담백한 서대 한 마리를 통으로 구워, 양념간장을 뿌려 낸다. 재첩회무침은 곁들여 나오는 상추에 싸서 먹으면 또 다른 맛이다.<br>",07:00 ~ 21:00,재첩회,https://ldb-phinf.pstatic.net/20190807_202/1565145328345szLBe_JPEG/IqrtCRjyEfzwjQ6EhExeJ1pb.jpg
